,name,label
45306,dgdhuynh cam thao,0
53953,hoi dong huong anh tung,0
47630,dtbnguyen anh tuan,0
4769,duong chi khiem,1
53922,hoi dong huong vu hoang hai son,0
38858,thanh,0
52558,phong kham vu anh viet,0
10207,nguyen huu thanh,1
47409,dlchan hung,0
29426,cong ty tnhh minh tram,0
2052,pham minh hop,1
36504,cb le bich nga,0
44618,cbnguyen chi mai,0
21476,kieu hong minh,1
15141,vo nguyen minh thang,1
8415,diep vuong truong,1
59561,sang,0
29561,htx van tai hanh khach hiep luc,0
14874,pham thi nhu thai,1
39681,dl boi linh,0
8228,dang van sa,1
3396,nguyen van sanh,1
17278,nguyen trieu quoc,1
30002,cong ty tnhh 01 thanh vien san xuat & thuong mai loi hung,0
20154,ngo nhut doi,1
24104,nguyen dang khoa,1
33275,doanh nghiep tu nhan minh hoa,0
54592,nha khoa anh khoi,0
10885,tran minh truong,1
4617,bui anh thanh,1
8858,dam van son,1
26734,doanh nghiep tu nhan cuc vang,0
1486,tran minh thanh,1
19414,nguyen thi nhuong,1
16879,ho thanh anh,1
58635,co so thu muaboi linh,0
16607,tran hoang vinh thuan,1
24117,phung nguyen manh khuong,1
43333,cnanh phuong,0
8039,phan xuan anh,1
36767,cb buu diep,0
32077,cong ty tnhh xay dung va thuong mai cung hoang phat,0
58770,ho kinh anh mai,0
497,nguyen echam an,1
15332,le thanh bao,1
50130,ho kinh doanh dao van thien,0
28399,cty tnhh thuong mai ha vinh,0
10454,nguyen van thai,1
11018,pham quang do,1
18396,nguyen tuan sang,1
17602,le cao thuy,1
52841,phong kham thang,0
12365,nguyen cao quan,1
44464,cble bao chau,0
24389,phan tan thai duong,1
25443,truong thi minh ai,1
59769,quay thuoc nguyen ngoc than,0
20231,nguyen chi taam,1
14840,pham thi nhu son,1
49572,keu,0
43543,cnbich ngoc,0
2245,nguyen minh tai,1
11013,pham quang thuy,1
53085,phong kham da khoa nguyen an co,0
40399,dtb pham chi lan,0
16943,tran thi minh suong,1
31497,dntn duc tai,0
47880,dtbbao thach,0
55466,quan ruou luu nguyen quoc son,0
37705,dgd bui anh huong,0
51401,noi that nguyen chi thanh,0
6446,huynh le tan thao,1
1088,nguyen ngoc tai,1
33803,cty tnhh san xuat thuong mai thinh hoa,0
46873,dlpham anh thu,0
57463,co so anh tung,0
3044,nguyen trung thai,1
48721,the,0
9784,nguyen cong phuong,1
14194,pham tuan quang,1
38001,dgd tan,0
47684,dtbba phuoc,0
55293,quan,0
16913,nguyen vu ngoc quyen,1
42062,cafebich hao,0
57890,co so cao si,0
17063,tran huy cuong,1
54554,nha khoa bui duy quy,0
19815,tran trong nhan,1
57997,co so thu muaan co,0
986,bui minh thao,1
27629,dntn son hai,0
12168,pham thi thanh the,1
44840,phuong,0
7798,tran tat anh,1
9324,bui trung thong,1
6706,nguyen anh thao,1
9896,luong van sanh,1
46673,dtbao truc,0
51452,thanh,0
32313,cty tnhh mot thanh vien nam long phat,0
21247,nguyen van hung,1
55477,quan ruou bich ngoc,0
36587,cb huynh bao huy,0
57617,co so bao giang,0
26130,doanh nghiep tu  nhan that hien,0
6573,huynh huu thanh,1
11522,nguyen ngoc hoai tho,1
52643,phong kham pham bich loan,0
12706,phan khanh thuong,1
15465,pham dinh an,1
20186,tran van tuan,1
52724,phong kham bao hoang,0
4629,bui anh thien,1
59980,quay thuoc tho,0
5215,ngo vu quan,1
52147,thanh,0
11733,huynh thi kim thai,1
15217,le thanh quan,1
53409,phong kham da khoa vu thi hoai son,0
5997,vu thi hoai phuong,1
18866,do dinh tam,1
32096,cty tnhh san xuat nuoc uong dong chai thanh dat,0
27329,cong ty tnhh mot thanh vien quan nhat,0
55533,quan ruou bich thao,0
18628,nguyen an vu,1
15582,huynh tuan an,1
10927,pham quang quan,1
22571,nguyen viet hung,1
31035,cty tnhh mtv giai tri vuong mien,0
58920,ho kinh vu hong tam,0
28662,cong ty co phan tam phuc,0
18395,nguyen duy sy,1
24596,tran thi nha thuc,1
17747,dang van huy,1
13646,nguyen hoa bang,1
30640,doanh nghiep tu nhan tan phat,0
8218,dang van si,1
41452,dccdvvtld tran bao chan,0
836,ly quoc thanh,1
41137,pk tran van do,0
38706,dt bich tram,0
10453,nguyen van tan,1
48586,pktran tat thang,0
40242,dtb binh nguyen,0
24976,nguyen duy trung,1
2758,nguyen vu truong si,1
19726,quach thanh tuan,1
12857,tran van an,1
45574,dgdtran bich hao,0
45537,dgdbich hien,0
26771,dntn mai van,0
59902,quay thuoc bui trung thanh,0
11536,nguyen ngoc hoai thuong,1
14027,ho ngoc an,1
3681,vo tien tai,1
9914,luong van phuong,1
28041,dntn kim thanh quoc,0
7834,nguyen chi phuong,1
40926,pk dam bach van,0
55567,quan ruou bao lam,0
36016,cn binh hoa,0
59417,quay thuoc dinh an lai,0
7810,nguyen chi phuong,1
18388,pham van thanh,1
49557,dccdvvtldchi bao,0
44118,cbanh tuan,0
4062,vu hong tan,1
5401,le cong thanh,1
9301,bui trung thanh,1
41607,dccdvvtld dinh bach quynh,0
51981,dien thoai bich phuong,0
15796,nguyen phuong thanh,1
33462,cong ty tnhh thuong mai thang loi,0
35374,ch cao ba thanh,0
3686,vo tien son,1
25261,phan hong hao,1
26281,cty tnhh mot thanh vien quang cao va dich vu thai bao,0
43319,cnanh huong,0
26048,dntn an phuoc,0
16312,nguyen le phu thao,1
41692,dccdvvtld cao ba thanh,0
52241,dien thoai nguyen cao minh,0
39378,tam,0
15422,pham dinh tho,1
20358,duong thi thu hien,1
1488,tran minh thanh,1
2526,vu hoang hai thanh,1
51805,dien thoai anh quoc,0
29251,cong ty co phan thuong mai du lich va xay dung thang long,0
10306,dao van tam,1
21218,le thanh hieu,1
47023,tam,0
47093,son,0
33943,cty tnhh mot thanh vien nguyen phat,0
40036,dtb le cong tai,0
44879,dgdvu bich hau,0
35699,cn son,0
52432,phong kham bui an thien,0
39479,dl bui bao toan,0
36892,thuy,0
46113,dtan nhan,0
29825,cty tnhh thuong mai xay dung trang tri noi ngoai that dong a,0
8388,diep vuong thien,1
21079,le minh quan,1
21585,ho nguyen anh kha,1
5219,ngo vu son,1
16048,pham hong thanh,1
51417,thao,0
37078,dgd binh minh,0
31919,cong ty tnhh mtv thuong mai va dich vu nhan dai thanh,0
19932,tran thi huong,1
57135,truong dai hoc cao bao le,0
2089,vo thanh quy,1
44996,dgdbich thu,0
80,nguyen thi nhu thinh,1
53534,phong kham da khoa diep bach mai,0
31000,dntn dich vu garage quang vinh,0
33632,cong ty tnhh mot thanh vien san xuat thuong mai dich vu trang tri noi that gia phu,0
44784,phuong,0
27852,cty tnhh hoang gia cat,0
39148,dl anh khoi,0
28623,dntn le thanh liem,0
19335,tran van nam,1
58391,co so thu muavu bao phap,0
16917,nguyen minh phuong,1
48935,dccdvvtldanh huong,0
41087,pk le boi linh,0
53635,the,0
36005,cn nguyen bach tuyet,0
4044,vu hong quan,1
33970,xi nghiep xay dung tn my yen,0
6808,nguyen ngoc tai,1
50891,cua hang cao tho,0
6525,huynh huu phuong,1
24344,cao kha phuoc,1
26310,cong ty tnhh thuong mai dich vu hoa moc lan,0
59336,ho kinh cat uy,0
45348,dgdtran cat ly,0
14254,pham tuan thong,1
27406,cong ty tnhh kim cuong,0
24469,nguyen trung tin,1
27585,do ngoc thoi,0
20193,ta van tuyen,1
13973,ho ngoc thang,1
17139,pham quang hop,1
5067,le truong bao,1
20798,nguyen khanh lien,1
59650,quay thuoc bui anh tai,0
17562,bui nguyen diep tu,1
11251,ho quang thanh,1
22924,vo minh toan,1
14299,pham tuan binh,1
10701,nguyen le truong tai,1
35834,cn bao chan,0
2570,vu hoang hai thinh,1
57450,co so bich chieu,0
29838,cty tnhh thuong mai-dich vu tuong phat,0
39184,dl binh minh,0
13818,huynh tuan sa,1
11287,ho quang an,1
25597,tran hoang son,1
21437,mai thi mong thu,1
44623,cbchieu duong,0
4885,pham thanh thanh,1
49260,dccdvvtlddang xuan thanh,0
59936,quay thuoc luong bao lan,0
9965,luong van thien,1
9032,nguyen van thao,1
156,le hoang son,1
567,nguyen xuan tam,1
46828,dlanh duc,0
51360,noi that thai,0
3224,le thuan,1
36330,cb nguyen vu ngoc quyen,0
2767,nguyen vu truong quoc,1
23211,pham le hung,1
57964,co so nguyen cao truong,0
40721,pk bich nga,0
48816,pkhuynh cam thao,0
30578,cua hang so 2 (cty duc thang),0
48348,pkvu thi phuong,0
56912,truong dai hoc le van tai,0
32767,cty tnhh san xuat - thuong mai - dich vu vinh vi cuong,0
19261,ho huu my,1
44936,dgdluu nguyen quoc son,0
19838,bui ngoc lam,1
14802,vu minh an,1
35614,cn tran minh phuong,0
20468,nguyen tan thanh,1
47352,thong,0
52967,phong kham thong,0
26493,cong ty tnhh mot thanh vien thuong mai thuy thanh,0
57935,co so le boi linh,0
47956,thanh,0
18320,hoang trong quy,1
54564,nha khoa anh duy,0
25756,doanh nghiep tu nhan hieu hanh,0
49378,dccdvvtldle bao chau,0
2009,pham minh thang,1
13908,huynh tuan anh,1
10104,cao ba thong,1
12572,pham cong thu,1
53228,phong kham da khoa son,0
45908,dgdbao ngoc,0
36209,cn pham cong thuong,0
38624,dt ngo bich ngan,0
27063,"vpdd us dollar brand import, export ltd",0
47675,dtbson,0
3397,nguyen van phuong,1
17539,nguyen tran duy manh,1
34821,phong kham ngoc quynh,0
4982,le truong tam,1
42426,cafebao thoa,0
52267,dien thoai cao phong,0
8381,diep vuong thang,1
42773,chvu bich hau,0
5161,luu nguyen quoc thuan,1
56091,tap hoa truong vo tien si,0
8640,lam van thanh,1
54944,nha khoa dinh binh dan,0
4900,pham thanh sinh,1
56700,truong dai hoc pham anh khoi,0
58959,ho kinh bich loan,0
56003,tap hoa truong anh minh,0
47725,tam,0
13934,ho ngoc quang,1
6623,huynh huu anh,1
56769,truong dai hoc bich hien,0
53902,hoi dong huong sanh,0
42774,chvu hong tam,0
46670,dtthinh,0
58816,ho kinh sanh,0
22383,bui phan duy,1
49549,thuong,0
9225,vo duc an,1
55366,quan ruou vu anh viet,0
24370,phan huynh duc,1
41418,dccdvvtld le bich nga,0
423,nguyen echam thai,1
55114,nha khoa nguyen binh khiem,0
27205,cty tnhh truyen thong quang cao anh duong,0
8043,phan xuan thuc,1
10914,tran minh anh,1
10355,dao van thien,1
17475,huynh ba nhan,1
58109,co so thu muaanh minh,0
15997,pham hong quan,1
56921,son,0
36768,cb bao lan,0
48577,pkho bao son,0
2664,nguyen hai thang,1
51264,noi that bao an,0
46023,dgdnguyen hong thong,0
48287,sanh,0
41976,phuong,0
57345,co so an nhan,0
39099,dl an tuong,0
46461,thanh,0
15639,nguyen minh son,1
36036,thanh,0
16497,le dinh an,1
1060,nguyen ngoc son,1
28924,dntn thuong mai tan loi,0
41881,cafenguyen an nguyen,0
12848,tran van thong,1
9186,vo duc thinh,1
14787,vu minh thuan,1
32482,doanh nghiep tu nhan van nga,0
55515,quan ruou vu thi hoai son,0
43694,cnthao,0
28986,cong ty tnhh du lich va may theu sao phuong dong,0
18406,tong van tan,1
44166,son,0
11081,trinh duc tam,1
34845,ch an lai,0
21105,nguyen minh tan,1
13418,nguyen vuo lam si,1
6240,ho quoc quynh,1
34186,htx sx gia cong dich vu vat lieu xd tong hop quyet thang,0
9080,nguyen van anh,1
11886,le ngoc thanh,1
1067,nguyen ngoc son,1
3198,le the,1
57071,truong dai hoc dam binh duong,0
40241,thao,0
35736,cn ba loc,0
49910,ho kinh doanh bich thu,0
10511,nguyen van anh,1
33715,cong ty tnhh may tinh an nam,0
40998,pk the,0
25360,nguyen dinh khiem,1
150,le hoang son,1
34488,dn le xuan,0
14629,nguyen thanh thanh,1
45328,dgdnguyen cao truong,0
49042,dccdvvtldle bich duyen,0
41463,tai,0
45397,dgdan khe,0
49829,ho kinh doanh duong chi tam,0
10510,nguyen van anh,1
11359,tran quang van tai,1
37262,dgd vu bich san,0
12280,nguyen hong thanh,1
40407,dtb nguyen hong thong,0
26806,cong ty tnhh tu van - the thao viet nam,0
46624,dtbao quyen,0
15115,vo nguyen minh tai,1
54947,nha khoa thang,0
41036,pk bao tien,0
22350,tran hai au,1
48880,dccdvvtldle an khang,0
58960,ho kinh pham ba tung,0
46831,dlbui anh huong,0
32106,chi nhanh cong ty co phan dong phuong tai tinh quang nam,0
45449,dgdphan duy quoc,0
8632,lam van than,1
34200,cong ty tnhh xd kt tin phat,0
24286,tran van nhut,1
43389,cnban mai,0
1911,truong trong thuan,1
38736,dt vu bich dao,0
4391,le ha xuan an,1
42105,cafeduong ba truc,0
871,ly quoc thuan,1
23212,tuong van dat,1
50680,thang,0
41247,dccdvvtld anh khoa,0
15415,pham dinh thanh,1
28428,cong ty tnhh thao linh,0
3685,vo tien tai,1
57300,co so quynh,0
47820,dtbhuynh bich thuy,0
27603,doanh nghiep tn gia thuan,0
33883,dn quynh dao,0
41441,dccdvvtld tai,0
14923,pham thi nhu hoang,1
877,ly quoc thuan,1
28920,cty co phan cong nghe huynh sy,0
59562,quay thuoc anh tuan,0
13460,nguyen vuo lam thao,1
27616,chi nhanh tram xang dau truong thanh 2,0
55878,quan ruou tran cat ly,0
38127,dgd thanh,0
10982,pham quang thao,1
40604,pk tran bich chieu,0
46420,dtbao huynh,0
37225,dgd bich ngoc,0
39873,dtb nguyen anh quoc,0
26712,cty tnhh san xuat thuong mai dich vu tan nam viet,0
42213,cafetan,0
49558,dccdvvtldcat ly,0
11776,huynh thi kim thao,1
27782,chi nhanh dntn san xuat tm hiep phong,0
20075,do thi duyen,1
51022,noi that ly an nhien,0
55095,thinh,0
24837,phan thi hang,1
26743,dntn quoc tri,0
1863,truong trong suong,1
4047,vu hong phuong,1
30061,htx vt dien hong,0
38981,dt le boi linh,0
25466,dang thi xuan thuy,1
32562,cong ty tnhh mtv que linh,0
22362,pham tien cuong,1
38125,dgd nguyen bach yen,0
4520,nguyen ngoc thinh,1
58995,ho kinh do bao bao,0
42576,chnguyen an nam,0
32208,cong ty tnhh tan hiep,0
40366,dtb thu,0
14208,pham tuan sa,1
13211,le nguyen thuy thong,1
30634,cty tnhh tuan khang,0
19761,tran tan tai,1
626,nguyen xuan anh,1
16588,tran hoang vinh the,1
28083,chi nhanh cong ty co phan bia nada so 4,0
16481,le dinh an,1
6700,nguyen anh thao,1
32230,doanh nghiep thuong mai t.n thuy an,0
33993,dtdd thanh binh,0
49112,dccdvvtldnguyen bich hop,0
12391,nguyen cao tai,1
14059,tran the son,1
38593,dt ba truc,0
27172,cong ty tnhh thuong mai dong khoi,0
24181,le tuan vu,1
38594,dt bich lien,0
46579,dtthanh,0
40248,thanh,0
55628,quan ruou thao,0
34024,cong ty tnhh thuong mai va xay dung hai thinh,0
16618,tran hoang vinh thong,1
52661,phong kham bang son,0
22114,pham thi dan thuy,1
6889,nguyen ngoc binh,1
30412,cty tnhh may mac va thuong mai vinh,0
35117,sang,0
25634,dang phuoc thanh,1
53183,phong kham da khoa truong anh khoa,0
17206,nguyen thang long,1
37714,dgd phuong,0
5535,do minh thanh,1
666,le phu sanh,1
22336,nguyen quoc trung,1
48215,pkly quoc quyen,0
25552,nguyen thai trung,1
50970,cua hang nguyen chi cong,0
58405,co so thu muaho bao son,0
45214,dgddao cao ky,0
18619,tran thanh tung,1
26786,du an phat trien nong thon son la - lai chau,0
10981,pham quang thang,1
46089,dtsamuel,0
20760,le anh minh tuan,1
23265,dang huu tuan,1
867,ly quoc thu,1
21931,ho ngoc bach,1
39954,son,0
48003,dtbluong van thao,0
49291,dccdvvtldbao thai,0
32868,cong ty trach nhiem huu han xay dung phuoc tan,0
15995,pham hong quy,1
18565,nguyen van nghoa,1
29988,dntn giao nhan sao dong phuong,0
49073,si,0
37184,dgd bui ba thuc,0
48355,pknguyen van son,0
47570,dtbquan,0
12368,nguyen cao son,1
25057,tran quoc khanh,1
13608,nguyen hoa thu,1
46305,dtnguyen ngoc phuong,0
59344,ho kinh cam thao,0
6228,duong thanh an,1
5057,le truong an,1
7551,ho nguyen xuan phuong,1
21668,vu tuan anh,1
21648,nguyen van minh,1
51155,noi that vu bich hien,0
50559,cua hang ngo vu sang,0
28671,cong ty co phan hoi an,0
17356,cao van hung,1
6749,nguyen anh anh,1
42654,chtruong anh tho,0
33381,dntn dich vu thuong mai quang cao du hien,0
40839,pk bao phap,0
36317,cb phuong,0
55563,quan ruou doan bich ty,0
28962,doanh nghiep tu nhan thanh lan,0
16489,le dinh anh,1
2493,vu hoang hai son,1
31277,cty tnhh thuong mai-dich vu-dien lanh hoang chien,0
20261,nguyen vu hoai,1
23076,vo trong hieu,1
18137,pham son truong,1
30909,doanh nghiep tu nhan san xuat banh keo hoang gia,0
15272,le thanh thao,1
57603,co so bao dinh,0
28713,dich vu cam do the cuong,0
8694,lam van duyen,1
36086,cn cao ky,0
10823,tran minh thai,1
49335,dccdvvtldlam binh dat,0
55840,quan ruou chan hung,0
54882,nha khoa vu bich dao,0
56326,tap hoa truong bach lien,0
59500,quay thuoc anh tho,0
22507,tran quang thang,1
33594,dntn ly tai phat,0
8582,lam van phuong,1
27228,cong ty tnhh 01 tv tan nhut tan,0
36774,cb buu toai,0
19030,huynh minh duc,1
59949,quay thuoc nguyen canh tuan,0
20037,le cong duc anh,1
58479,thien,0
36298,cb anh duc,0
27387,cty tnhh thuong mai va dich vu hai gia khang,0
19693,phan van truyen,1
6590,huynh huu sinh,1
44598,cble ngoc thuan,0
32680,doanh nghiep tu nhan nhat quang,0
47681,dtbtran the son,0
54731,phuong,0
30497,chi nhanh cty co phan thuong mai chuyen phat nhanh aps,0
52832,phong kham diep bach mai,0
30316,nha nghi tan ky hoa,0
27657,cong ty tnhh son phu - cn binh dinh,0
56889,truong dai hoc do bao bao,0
40855,pk ho bao son,0
25063,nguyen van khanh,1
3482,nguyen van hop,1
32052,cong ty tnhh mot thanh vien thuong mai anh chau,0
42543,do,0
24778,do quoc phong,1
9052,nguyen van tho,1
31656,cty tnhh song huu,0
56413,tap hoa truong nguyen dinh thi,0
1051,nguyen ngoc phuong,1
48346,pkvu anh viet,0
34369,dl dich vu cham soc quoc te,0
41306,dccdvvtld tran bich chieu,0
35830,cn do bich nhu,0
9311,bui trung thong,1
28545,cty tnhh tin hoc quang nguyen,0
46493,dtphan bach kim,0
24539,mai thi,1
57372,co so anh duy,0
39749,dtb nguyen thi nhu quynh,0
31550,dntn thien duong dinh,0
17312,pham minh hai,1
17008,tran the thong,1
45349,dgdtran van do,0
51472,noi that thao,0
37529,dgd pham quang thong,0
51746,dien thoai bui duy quy,0
13669,pham huynh duc son,1
42174,cafebich san,0
37695,dgd an tuong,0
37021,dgd anh hoang,0
40835,pk dang bich diep,0
56223,tap hoa truong duong bich thoa,0
28819,cong ty tnhh xay dung va thuong mai tam ky,0
18337,dinh tien sy,1
36056,cn thi,0
3264,vu thi quan,1
1155,nguyen ngoc chuc,1
38768,dt bao tin,0
35664,cn son,0
8469,dinh xuan son,1
20891,nguyen ngoc tiep,1
769,le phu anh,1
38806,dt lam bach tra,0
15054,nguyen cong thuan,1
42841,chbich ngoc,0
42872,chle van tai,0
56109,tap hoa truong bich hau,0
48169,pkan co,0
21222,ngo tri hanh,1
112,nguyen thi nhu an,1
43105,the,0
55192,quan ruou nguyen phuong chi,0
36803,cb bao quynh,0
58763,ho kinh anh huong,0
36885,thu,0
41120,pk cat cat,0
14292,pham tuan bao,1
28543,cong ty tnhh truong thinh,0
59499,quay thuoc anh khoa,0
15034,nguyen cong thong,1
25838,cty tnhh cong nghe diem ban hang vi na,0
17842,khuong si toan,1
55401,quan ruou tran ba long,0
27169,hop tac xa hung sang,0
9044,nguyen van thi,1
18513,buoi van truuc,1
3596,le anh thinh,1
50501,cua hang nguyen ba thanh,0
24174,tran quang vinh,1
33893,hkd thu thao,0
53577,phong kham da khoa vo duc thao,0
11631,nguyen binh thang,1
17201,do tien manh,1
23156,dao thanh dung,1
56214,tap hoa truong bich san,0
6877,nguyen ngoc an,1
17592,doan ngoc tien,1
34614,cong ty an uong the huy,0
2978,tran minh an,1
36150,cn bao uyen,0
56516,tap hoa truong nguyen cao tien,0
10142,nguyen huu phuong,1
49541,dccdvvtldtruong,0
53170,phong kham da khoa phan anh thi,0
5521,do minh thang,1
47748,dtbbich ngan,0
2341,nguyen viet quan,1
52341,dien thoai nguyen hong thong,0
1706,nguyen vu ngoc sanh,1
32300,dntn tam tuoi,0
10873,tran minh thong,1
40299,dtb bao phuong,0
17662,nguyen ngoc tu,1
12676,phan khanh thanh,1
36963,dgd samuel,0
57424,co so nguyen anh dao,0
44753,dgdnguyen anh thy,0
37504,dgd cao nghiep,0
44583,cbnguyen bao vy,0
1193,bui duy son,1
10755,nguyen le truong truong,1
53368,phong kham da khoa sang,0
9877,nguyen cong bao,1
19278,pham duc nguyen,1
30231,cty tnhh an thinh hung,0
858,ly quoc the,1
27361,chi nhanh cong ty tnhh mot thanh vien diem linh,0
18446,nguyen tan thanh,1
7098,vu minh the,1
46437,dtdoan bich ty,0
25764,cong ty tnhh tm - dv  xnk tan viet my,0
54429,hoi dong huong chan hung,0
33149,cty tnhh thien quang,0
47814,dtbhuynh le tan tai,0
50133,ho kinh doanh cao minh,0
44315,cbbich trang,0
16997,phan khanh thuan,1
5709,tran thi minh anh,1
29211,cong ty tnhh mac binh,0
12421,nguyen cao thanh,1
49371,dccdvvtldbui bao binh,0
56893,tam,0
7464,le duy thai,1
39156,dl anh thao,0
44213,cbduong chi tam,0
54485,khong su dung,0
24211,ca hoang thien nhan,1
39205,dl bich chau,0
44523,thinh,0
49156,dccdvvtldsang,0
43510,cnduong bich lien,0
5652,tran thi minh thao,1
22143,truong thi thao uyen,1
9770,nguyen cong son,1
27398,dntn pho phuong nam,0
26780,doanh nghiep tn thanh tuu,0
58787,ho kinh phan duy quoc,0
1265,bui duy truong,1
51999,dien thoai tai,0
35546,quan,0
40017,sa,0
56366,thanh,0
29757,cty tnhh nam anh (nqd),0
15839,nguyen phuong anh,1
13932,ho ngoc sang,1
15936,nguyen huy thao,1
59970,quay thuoc nguyen cao nghiep,0
209,le hoang thien,1
42036,cafenguyen bich hue,0
6332,ho quoc thu,1
30817,dntn chanh thuong,0
51475,noi that bao binh,0
54206,hoi dong huong bach hoa,0
40897,pk diep binh an,0
58547,co so thu muanguyen huu the,0
41668,dccdvvtld bao ha,0
10089,cao ba thien,1
38312,dgd cat cat,0
28040,cong ty tnhh xay dung thien an - chi nhanh tai tp hue,0
18070,luu duc phuong,1
32486,xi nghiep che bien luong thuc can tho,0
4573,bui anh son,1
17238,tran huu nghi,1
26581,cong ty tnhh quang loi,0
45200,dgdcao buu toai,0
43779,thi,0
59018,ho kinh le van tai,0
45394,dgdsang,0
16860,ho thanh sinh,1
51461,noi that bach yen,0
48446,pkluu nguyen quoc son,0
45590,dgdtan,0
39122,dl tran anh duy,0
41005,pk thien,0
46415,dthuynh bao huy,0
38728,dt dang bao long,0
53184,phong kham da khoa truong anh tho,0
49002,dccdvvtldson,0
11943,le ngoc thuc,1
43043,chbinh minh,0
25417,phung ngoc an,1
37435,dgd bao binh,0
17146,truong dinh huy,1
27649,cty tnhh thuan dat,0
32761,dntn tan hai hung,0
29490,nha may co khi dong nai,0
23368,nguyen van quoc,1
56793,truong dai hoc vo tien si,0
51767,dien thoai phan duy quoc,0
28834,dntn duc loc,0
55422,quan ruou le ba thien,0
19862,cao hoang vu,1
25706,dntn anh em,0
54965,nha khoa dam binh duong,0
